Date,County,Precip
2021-01,Sierra,5.47
2021-02,Sierra,3.02
2021-03,Sierra,3.18
2021-04,Sierra,0.7
2021-05,Sierra,0.55
2021-06,Sierra,0.12
2021-07,Sierra,0.21
2021-08,Sierra,0.06
2021-09,Sierra,0.53
2021-10,Sierra,13.7
2013-01,Siskiyou,2.34
2013-02,Siskiyou,0.99
2013-03,Siskiyou,2.64
2013-04,Siskiyou,1.69
2013-05,Siskiyou,2.11
2013-06,Siskiyou,0.82
2013-07,Siskiyou,0.21
2013-08,Siskiyou,0.55
2013-09,Siskiyou,2.67
2013-10,Siskiyou,0.19
2013-11,Siskiyou,1.26
2013-12,Siskiyou,0.65
2014-01,Siskiyou,1.31
2014-02,Siskiyou,6.28
2014-03,Siskiyou,6.99
2014-04,Siskiyou,1.22
2014-05,Siskiyou,0.9
2014-06,Siskiyou,0.32
2014-07,Siskiyou,0.3
2014-08,Siskiyou,0.31
2014-09,Siskiyou,2.41
2014-10,Siskiyou,4.54
2014-11,Siskiyou,3.54
2014-12,Siskiyou,8.5
2015-01,Siskiyou,1.67
2015-02,Siskiyou,7.72
2015-03,Siskiyou,2.5
2015-04,Siskiyou,1.15
2015-05,Siskiyou,2.09
2015-06,Siskiyou,0.52
2015-07,Siskiyou,1.03
2015-08,Siskiyou,0.15
2015-09,Siskiyou,0.48
2015-10,Siskiyou,0.86
2015-11,Siskiyou,2.22
2015-12,Siskiyou,11.95
2016-01,Siskiyou,10.96
2016-02,Siskiyou,3.01
2016-03,Siskiyou,9.13
2016-04,Siskiyou,2.06
2016-05,Siskiyou,1.56
2016-06,Siskiyou,1.15
2016-07,Siskiyou,0.2
2016-08,Siskiyou,0.01
2016-09,Siskiyou,0.08
2016-10,Siskiyou,10.35
2016-11,Siskiyou,3.98
2016-12,Siskiyou,6.44
2017-01,Siskiyou,10.61
2017-02,Siskiyou,11.9
2017-03,Siskiyou,5.29
2017-04,Siskiyou,4.81
2017-05,Siskiyou,0.76
2017-06,Siskiyou,0.89
2017-07,Siskiyou,0.06
2017-08,Siskiyou,0.46
2017-09,Siskiyou,0.45
2017-10,Siskiyou,1.07
2017-11,Siskiyou,6.23
2017-12,Siskiyou,1.09
2018-01,Siskiyou,4.34
2018-02,Siskiyou,1.22
2018-03,Siskiyou,5.58
2018-04,Siskiyou,3.66
2018-05,Siskiyou,1.97
2018-06,Siskiyou,0.34
2018-07,Siskiyou,0.29
2018-08,Siskiyou,0.0
2018-09,Siskiyou,0.21
2018-10,Siskiyou,0.97
2018-11,Siskiyou,3.36
2018-12,Siskiyou,4.29
2019-01,Siskiyou,6.39
2019-02,Siskiyou,11.59
2019-03,Siskiyou,4.18
2019-04,Siskiyou,3.5
2019-05,Siskiyou,3.27
2019-06,Siskiyou,0.13
2019-07,Siskiyou,0.0
2019-08,Siskiyou,0.78
2019-09,Siskiyou,1.95
2019-10,Siskiyou,0.94
2019-11,Siskiyou,1.4
2019-12,Siskiyou,5.36
2020-01,Siskiyou,6.37
2020-02,Siskiyou,0.43
2020-03,Siskiyou,2.09
2020-04,Siskiyou,0.93
2020-05,Siskiyou,3.38
2020-06,Siskiyou,0.71
2020-07,Siskiyou,0.36
2020-08,Siskiyou,0.62
2020-09,Siskiyou,0.08
2020-10,Siskiyou,0.23
2020-11,Siskiyou,3.88
2020-12,Siskiyou,4.14
2021-01,Siskiyou,5.55
2021-02,Siskiyou,3.83
2021-03,Siskiyou,2.61
2021-04,Siskiyou,0.59
2021-05,Siskiyou,0.25
2021-06,Siskiyou,0.47
2021-07,Siskiyou,0.19
2021-08,Siskiyou,0.03
2021-09,Siskiyou,1.66
2021-10,Siskiyou,5.58
2013-01,Solano,0.72
2013-02,Solano,0.28
2013-03,Solano,0.73
2013-04,Solano,0.84
2013-05,Solano,0.24
2013-06,Solano,0.24
2013-07,Solano,0.0
2013-08,Solano,0.0
2013-09,Solano,0.58
2013-10,Solano,0.0
2013-11,Solano,0.99
2013-12,Solano,0.48
2014-01,Solano,0.13
2014-02,Solano,5.7
2014-03,Solano,1.96
2014-04,Solano,1.88
2014-05,Solano,0.01
2014-06,Solano,0.0
2014-07,Solano,0.01
2014-08,Solano,0.04
2014-09,Solano,0.48
2014-10,Solano,0.48
2014-11,Solano,1.74
2014-12,Solano,9.61
2015-01,Solano,0.02
2015-02,Solano,2.54
2015-03,Solano,0.17
2015-04,Solano,1.18
2015-05,Solano,0.09
2015-06,Solano,0.15
2015-07,Solano,0.02
2015-08,Solano,0.01
2015-09,Solano,0.05
2015-10,Solano,0.21
2015-11,Solano,1.59
2015-12,Solano,2.71
2016-01,Solano,6.71
2016-02,Solano,0.62
2016-03,Solano,5.91
2016-04,Solano,1.0
2016-05,Solano,0.33
2016-06,Solano,0.0
2016-07,Solano,0.0
2016-08,Solano,0.0
2016-09,Solano,0.0
2016-10,Solano,2.94
2016-11,Solano,1.55
2016-12,Solano,3.8
2017-01,Solano,12.48
2017-02,Solano,9.13
2017-03,Solano,3.05
2017-04,Solano,2.86
2017-05,Solano,0.05
2017-06,Solano,0.26
2017-07,Solano,0.0
2017-08,Solano,0.01
2017-09,Solano,0.02
2017-10,Solano,0.17
2017-11,Solano,2.48
2017-12,Solano,0.06
2018-01,Solano,3.98
2018-02,Solano,0.29
2018-03,Solano,4.93
2018-04,Solano,2.3
2018-05,Solano,0.06
2018-06,Solano,0.0
2018-07,Solano,0.01
2018-08,Solano,0.0
2018-09,Solano,0.0
2018-10,Solano,0.2
2018-11,Solano,3.32
2018-12,Solano,2.25
2019-01,Solano,5.94
2019-02,Solano,8.8
2019-03,Solano,4.52
2019-04,Solano,0.34
2019-05,Solano,2.39
2019-06,Solano,0.0
2019-07,Solano,0.0
2019-08,Solano,0.0
2019-09,Solano,0.09
2019-10,Solano,0.0
2019-11,Solano,0.82
2019-12,Solano,5.89
2020-01,Solano,1.41
2020-02,Solano,0.0
2020-03,Solano,1.42
2020-04,Solano,0.93
2020-05,Solano,0.57
2020-06,Solano,0.0
2020-07,Solano,0.0
2020-08,Solano,0.05
2020-09,Solano,0.0
2020-10,Solano,0.0
2020-11,Solano,0.65
2020-12,Solano,1.48
2021-01,Solano,2.96
2021-02,Solano,1.08
2021-03,Solano,1.24
2021-04,Solano,0.06
2021-05,Solano,0.0
2021-06,Solano,0.0
2021-07,Solano,0.0
2021-08,Solano,0.0
2021-09,Solano,0.03
2021-10,Solano,5.31
2013-01,Sonoma,1.22
2013-02,Sonoma,0.56
2013-03,Sonoma,2.33
2013-04,Sonoma,1.67
2013-05,Sonoma,0.29
2013-06,Sonoma,1.21
2013-07,Sonoma,0.02
2013-08,Sonoma,0.01
2013-09,Sonoma,0.69
2013-10,Sonoma,0.0
2013-11,Sonoma,1.51
2013-12,Sonoma,0.61
2014-01,Sonoma,0.25
2014-02,Sonoma,12.65
2014-03,Sonoma,5.42
2014-04,Sonoma,1.84
2014-05,Sonoma,0.05
2014-06,Sonoma,0.0
2014-07,Sonoma,0.02
2014-08,Sonoma,0.08
2014-09,Sonoma,0.89
2014-10,Sonoma,1.05
2014-11,Sonoma,4.16
2014-12,Sonoma,17.78
2015-01,Sonoma,0.19
2015-02,Sonoma,5.47
2015-03,Sonoma,0.28
2015-04,Sonoma,2.07
2015-05,Sonoma,0.18
2015-06,Sonoma,0.18
2015-07,Sonoma,0.08
2015-08,Sonoma,0.06
2015-09,Sonoma,0.62
2015-10,Sonoma,0.18
2015-11,Sonoma,2.01
2015-12,Sonoma,10.11
2016-01,Sonoma,12.73
2016-02,Sonoma,1.33
2016-03,Sonoma,12.23
2016-04,Sonoma,1.57
2016-05,Sonoma,0.39
2016-06,Sonoma,0.15
2016-07,Sonoma,0.0
2016-08,Sonoma,0.01
2016-09,Sonoma,0.0
2016-10,Sonoma,8.13
2016-11,Sonoma,5.1
2016-12,Sonoma,7.92
2017-01,Sonoma,19.58
2017-02,Sonoma,15.74
2017-03,Sonoma,4.38
2017-04,Sonoma,5.3
2017-05,Sonoma,0.06
2017-06,Sonoma,0.42
2017-07,Sonoma,0.0
2017-08,Sonoma,0.01
2017-09,Sonoma,0.13
2017-10,Sonoma,0.44
2017-11,Sonoma,6.51
2017-12,Sonoma,0.19
2018-01,Sonoma,7.92
2018-02,Sonoma,0.59
2018-03,Sonoma,7.9
2018-04,Sonoma,6.49
2018-05,Sonoma,0.3
2018-06,Sonoma,0.0
2018-07,Sonoma,0.0
2018-08,Sonoma,0.01
2018-09,Sonoma,0.12
2018-10,Sonoma,1.54
2018-11,Sonoma,6.08
2018-12,Sonoma,5.07
2019-01,Sonoma,9.67
2019-02,Sonoma,19.45
2019-03,Sonoma,8.79
2019-04,Sonoma,2.4
2019-05,Sonoma,4.67
2019-06,Sonoma,0.0
2019-07,Sonoma,0.0
2019-08,Sonoma,0.02
2019-09,Sonoma,0.2
2019-10,Sonoma,0.05
2019-11,Sonoma,1.59
2019-12,Sonoma,11.01
2020-01,Sonoma,3.92
2020-02,Sonoma,0.01
2020-03,Sonoma,1.81
2020-04,Sonoma,1.31
2020-05,Sonoma,2.04
2020-06,Sonoma,0.0
2020-07,Sonoma,0.01
2020-08,Sonoma,0.2
2020-09,Sonoma,0.01
2020-10,Sonoma,0.02
2020-11,Sonoma,1.88
2020-12,Sonoma,3.65
2021-01,Sonoma,5.44
2021-02,Sonoma,2.36
2021-03,Sonoma,3.07
2021-04,Sonoma,0.23
2021-05,Sonoma,0.02
2021-06,Sonoma,0.01
2021-07,Sonoma,0.02
2021-08,Sonoma,0.03
2021-09,Sonoma,0.2
2021-10,Sonoma,10.61
2013-01,Stanislaus,1.07
2013-02,Stanislaus,0.37
2013-03,Stanislaus,0.86
2013-04,Stanislaus,0.47
2013-05,Stanislaus,0.09
2013-06,Stanislaus,0.06
2013-07,Stanislaus,0.0
2013-08,Stanislaus,0.0
2013-09,Stanislaus,0.16
2013-10,Stanislaus,0.04
2013-11,Stanislaus,0.92
2013-12,Stanislaus,0.33
2014-01,Stanislaus,0.41
2014-02,Stanislaus,2.84
2014-03,Stanislaus,1.75
2014-04,Stanislaus,0.89
2014-05,Stanislaus,0.04
2014-06,Stanislaus,0.0
2014-07,Stanislaus,0.0
2014-08,Stanislaus,0.0
2014-09,Stanislaus,0.22
2014-10,Stanislaus,0.51
2014-11,Stanislaus,1.52
2014-12,Stanislaus,6.24
2015-01,Stanislaus,0.02
2015-02,Stanislaus,1.96
2015-03,Stanislaus,0.23
2015-04,Stanislaus,0.77
2015-05,Stanislaus,0.23
2015-06,Stanislaus,0.02
2015-07,Stanislaus,0.01
2015-08,Stanislaus,0.01
2015-09,Stanislaus,0.01
2015-10,Stanislaus,0.39
2015-11,Stanislaus,2.51
2015-12,Stanislaus,2.47
2016-01,Stanislaus,5.05
2016-02,Stanislaus,0.63
2016-03,Stanislaus,4.07
2016-04,Stanislaus,1.94
2016-05,Stanislaus,0.33
2016-06,Stanislaus,0.0
2016-07,Stanislaus,0.0
2016-08,Stanislaus,0.0
2016-09,Stanislaus,0.0
2016-10,Stanislaus,2.54
2016-11,Stanislaus,1.2
2016-12,Stanislaus,2.28
2017-01,Stanislaus,6.98
2017-02,Stanislaus,4.92
2017-03,Stanislaus,1.8
2017-04,Stanislaus,1.55
2017-05,Stanislaus,0.12
2017-06,Stanislaus,0.02
2017-07,Stanislaus,0.0
2017-08,Stanislaus,0.0
2017-09,Stanislaus,0.03
2017-10,Stanislaus,0.12
2017-11,Stanislaus,1.21
2017-12,Stanislaus,0.07
2018-01,Stanislaus,2.89
2018-02,Stanislaus,0.49
2018-03,Stanislaus,3.27
2018-04,Stanislaus,1.77
2018-05,Stanislaus,0.12
2018-06,Stanislaus,0.0
2018-07,Stanislaus,0.0
2018-08,Stanislaus,0.0
2018-09,Stanislaus,0.0
2018-10,Stanislaus,0.16
2018-11,Stanislaus,2.84
2018-12,Stanislaus,2.03
2019-01,Stanislaus,2.89
2019-02,Stanislaus,4.82
2019-03,Stanislaus,3.01
2019-04,Stanislaus,0.35
2019-05,Stanislaus,1.89
2019-06,Stanislaus,0.0
2019-07,Stanislaus,0.0
2019-08,Stanislaus,0.0
2019-09,Stanislaus,0.09
2019-10,Stanislaus,0.0
2019-11,Stanislaus,0.69
2019-12,Stanislaus,4.03
2020-01,Stanislaus,0.93
2020-02,Stanislaus,0.0
2020-03,Stanislaus,2.48
2020-04,Stanislaus,1.22
2020-05,Stanislaus,0.31
2020-06,Stanislaus,0.01
2020-07,Stanislaus,0.0
2020-08,Stanislaus,0.01
2020-09,Stanislaus,0.0
2020-10,Stanislaus,0.0
2020-11,Stanislaus,0.36
2020-12,Stanislaus,1.46
2021-01,Stanislaus,3.81
2021-02,Stanislaus,0.8
2021-03,Stanislaus,1.1
2021-04,Stanislaus,0.06
2021-05,Stanislaus,0.0
2021-06,Stanislaus,0.0
2021-07,Stanislaus,0.0
2021-08,Stanislaus,0.0
2021-09,Stanislaus,0.02
2021-10,Stanislaus,2.77
2013-01,Sutter,0.87
2013-02,Sutter,0.47
2013-03,Sutter,1.67
2013-04,Sutter,0.7
2013-05,Sutter,0.31
2013-06,Sutter,0.56
2013-07,Sutter,0.0
2013-08,Sutter,0.0
2013-09,Sutter,0.77
2013-10,Sutter,0.03
2013-11,Sutter,0.99
2013-12,Sutter,0.2
2014-01,Sutter,0.31
2014-02,Sutter,4.55
2014-03,Sutter,2.21
2014-04,Sutter,1.21
2014-05,Sutter,0.14
2014-06,Sutter,0.0
2014-07,Sutter,0.0
2014-08,Sutter,0.04
2014-09,Sutter,0.45
2014-10,Sutter,0.45
2014-11,Sutter,1.86
2014-12,Sutter,8.81
2015-01,Sutter,0.1
2015-02,Sutter,2.49
2015-03,Sutter,0.17
2015-04,Sutter,1.52
2015-05,Sutter,0.03
2015-06,Sutter,0.03
2015-07,Sutter,0.01
2015-08,Sutter,0.01
2015-09,Sutter,0.04
2015-10,Sutter,0.08
2015-11,Sutter,2.36
2015-12,Sutter,2.03
2016-01,Sutter,5.42
2016-02,Sutter,0.72
2016-03,Sutter,6.8
2016-04,Sutter,0.59
2016-05,Sutter,0.47
2016-06,Sutter,0.01
2016-07,Sutter,0.0
2016-08,Sutter,0.0
2016-09,Sutter,0.0
2016-10,Sutter,2.65
2016-11,Sutter,1.59
2016-12,Sutter,3.14
2017-01,Sutter,9.03
2017-02,Sutter,7.47
2017-03,Sutter,2.63
2017-04,Sutter,2.62
2017-05,Sutter,0.14
2017-06,Sutter,0.47
2017-07,Sutter,0.0
2017-08,Sutter,0.0
2017-09,Sutter,0.01
2017-10,Sutter,0.29
2017-11,Sutter,2.65
2017-12,Sutter,0.1
2018-01,Sutter,4.38
2018-02,Sutter,0.43
2018-03,Sutter,4.96
2018-04,Sutter,2.37
2018-05,Sutter,0.13
2018-06,Sutter,0.0
2018-07,Sutter,0.0
2018-08,Sutter,0.0
2018-09,Sutter,0.0
2018-10,Sutter,0.24
2018-11,Sutter,2.57
2018-12,Sutter,2.53
2019-01,Sutter,5.22
2019-02,Sutter,9.07
2019-03,Sutter,3.94
2019-04,Sutter,0.57
2019-05,Sutter,3.07
2019-06,Sutter,0.02
2019-07,Sutter,0.0
2019-08,Sutter,0.0
2019-09,Sutter,0.34
2019-10,Sutter,0.0
2019-11,Sutter,0.53
2019-12,Sutter,5.47
2020-01,Sutter,1.45
2020-02,Sutter,0.01
2020-03,Sutter,1.27
2020-04,Sutter,0.85
2020-05,Sutter,0.78
2020-06,Sutter,0.02
2020-07,Sutter,0.0
2020-08,Sutter,0.05
2020-09,Sutter,0.0
2020-10,Sutter,0.0
2020-11,Sutter,0.76
2020-12,Sutter,1.38
2021-01,Sutter,2.19
2021-02,Sutter,1.13
2021-03,Sutter,1.49
2021-04,Sutter,0.07
2021-05,Sutter,0.0
2021-06,Sutter,0.0
2021-07,Sutter,0.0
2021-08,Sutter,0.0
2021-09,Sutter,0.04
2021-10,Sutter,5.56
2013-01,Tehama,1.37
2013-02,Tehama,0.68
2013-03,Tehama,2.22
2013-04,Tehama,1.37
2013-05,Tehama,0.85
2013-06,Tehama,1.17
2013-07,Tehama,0.04
2013-08,Tehama,0.04
2013-09,Tehama,1.11
2013-10,Tehama,0.27
2013-11,Tehama,1.92
2013-12,Tehama,0.38
2014-01,Tehama,0.5
2014-02,Tehama,8.55
2014-03,Tehama,7.79
2014-04,Tehama,1.3
2014-05,Tehama,0.51
2014-06,Tehama,0.04
2014-07,Tehama,0.08
2014-08,Tehama,0.4
2014-09,Tehama,1.65
2014-10,Tehama,2.05
2014-11,Tehama,4.28
2014-12,Tehama,15.19
2015-01,Tehama,0.25
2015-02,Tehama,4.29
2015-03,Tehama,1.04
2015-04,Tehama,1.76
2015-05,Tehama,0.61
2015-06,Tehama,0.33
2015-07,Tehama,0.18
2015-08,Tehama,0.04
2015-09,Tehama,0.4
2015-10,Tehama,0.62
2015-11,Tehama,2.64
2015-12,Tehama,7.4
2016-01,Tehama,12.23
2016-02,Tehama,1.6
2016-03,Tehama,9.8
2016-04,Tehama,2.07
2016-05,Tehama,1.47
2016-06,Tehama,1.21
2016-07,Tehama,0.01
2016-08,Tehama,0.0
2016-09,Tehama,0.02
2016-10,Tehama,7.15
2016-11,Tehama,5.1
2016-12,Tehama,7.33
2017-01,Tehama,11.81
2017-02,Tehama,11.25
2017-03,Tehama,4.12
2017-04,Tehama,5.04
2017-05,Tehama,0.47
2017-06,Tehama,0.47
2017-07,Tehama,0.0
2017-08,Tehama,0.05
2017-09,Tehama,0.33
2017-10,Tehama,0.78
2017-11,Tehama,6.19
2017-12,Tehama,0.33
2018-01,Tehama,5.24
2018-02,Tehama,0.32
2018-03,Tehama,6.71
2018-04,Tehama,5.36
2018-05,Tehama,0.93
2018-06,Tehama,0.17
2018-07,Tehama,0.01
2018-08,Tehama,0.0
2018-09,Tehama,0.01
2018-10,Tehama,0.9
2018-11,Tehama,5.8
2018-12,Tehama,5.13
2019-01,Tehama,9.32
2019-02,Tehama,14.32
2019-03,Tehama,8.43
2019-04,Tehama,1.99
2019-05,Tehama,4.37
2019-06,Tehama,0.05
2019-07,Tehama,0.0
2019-08,Tehama,0.24
2019-09,Tehama,0.92
2019-10,Tehama,0.16
2019-11,Tehama,1.4
2019-12,Tehama,7.24
2020-01,Tehama,3.47
2020-02,Tehama,0.02
2020-03,Tehama,3.96
2020-04,Tehama,1.12
2020-05,Tehama,3.06
2020-06,Tehama,0.29
2020-07,Tehama,0.02
2020-08,Tehama,0.11
2020-09,Tehama,0.0
2020-10,Tehama,0.01
2020-11,Tehama,1.52
2020-12,Tehama,2.92
2021-01,Tehama,4.46
2021-02,Tehama,2.67
2021-03,Tehama,3.41
2021-04,Tehama,0.63
2021-05,Tehama,0.15
2021-06,Tehama,0.11
2021-07,Tehama,0.01
2021-08,Tehama,0.0
2021-09,Tehama,0.38
2021-10,Tehama,7.43
2013-01,Trinity,2.16
2013-02,Trinity,1.16
2013-03,Trinity,4.38
2013-04,Trinity,2.53
2013-05,Trinity,1.55
2013-06,Trinity,1.08
2013-07,Trinity,0.23
2013-08,Trinity,0.61
2013-09,Trinity,2.53
2013-10,Trinity,0.1
2013-11,Trinity,1.89
2013-12,Trinity,0.89
2014-01,Trinity,1.54
2014-02,Trinity,10.34
2014-03,Trinity,11.05
2014-04,Trinity,1.58
2014-05,Trinity,0.56
2014-06,Trinity,0.13
2014-07,Trinity,0.23
2014-08,Trinity,0.15
2014-09,Trinity,2.76
2014-10,Trinity,6.07
2014-11,Trinity,5.61
2014-12,Trinity,15.28
2015-01,Trinity,1.79
2015-02,Trinity,11.74
2015-03,Trinity,2.53
2015-04,Trinity,2.03
2015-05,Trinity,1.23
2015-06,Trinity,0.58
2015-07,Trinity,0.76
2015-08,Trinity,0.15
2015-09,Trinity,0.76
2015-10,Trinity,0.92
2015-11,Trinity,2.69
2015-12,Trinity,18.03
2016-01,Trinity,19.74
2016-02,Trinity,3.28
2016-03,Trinity,14.97
2016-04,Trinity,2.92
2016-05,Trinity,1.59
2016-06,Trinity,0.89
2016-07,Trinity,0.05
2016-08,Trinity,0.01
2016-09,Trinity,0.02
2016-10,Trinity,14.03
2016-11,Trinity,7.35
2016-12,Trinity,10.07
2017-01,Trinity,18.3
2017-02,Trinity,18.77
2017-03,Trinity,7.92
2017-04,Trinity,8.72
2017-05,Trinity,0.57
2017-06,Trinity,1.04
2017-07,Trinity,0.01
2017-08,Trinity,0.25
2017-09,Trinity,0.85
2017-10,Trinity,1.28
2017-11,Trinity,9.18
2017-12,Trinity,0.87
2018-01,Trinity,7.62
2018-02,Trinity,1.34
2018-03,Trinity,8.57
2018-04,Trinity,6.18
2018-05,Trinity,2.08
2018-06,Trinity,0.14
2018-07,Trinity,0.15
2018-08,Trinity,0.0
2018-09,Trinity,0.24
2018-10,Trinity,0.81
2018-11,Trinity,6.95
2018-12,Trinity,5.68
2019-01,Trinity,11.37
2019-02,Trinity,20.41
2019-03,Trinity,8.91
2019-04,Trinity,5.2
2019-05,Trinity,4.29
2019-06,Trinity,0.13
2019-07,Trinity,0.01
2019-08,Trinity,0.61
2019-09,Trinity,1.24
2019-10,Trinity,0.65
2019-11,Trinity,2.36
2019-12,Trinity,10.96
2020-01,Trinity,7.66
2020-02,Trinity,0.28
2020-03,Trinity,3.92
2020-04,Trinity,2.7
2020-05,Trinity,4.42
2020-06,Trinity,0.49
2020-07,Trinity,0.35
2020-08,Trinity,0.1
2020-09,Trinity,0.14
2020-10,Trinity,0.17
2020-11,Trinity,2.98
2020-12,Trinity,4.92
2021-01,Trinity,9.14
2021-02,Trinity,6.03
2021-03,Trinity,4.22
2021-04,Trinity,0.92
2021-05,Trinity,0.15
2021-06,Trinity,0.28
2021-07,Trinity,0.05
2021-08,Trinity,0.01
2021-09,Trinity,1.02
2021-10,Trinity,8.86
2013-01,Tulare,1.44
2013-02,Tulare,1.08
2013-03,Tulare,0.86
2013-04,Tulare,0.3
2013-05,Tulare,0.43
2013-06,Tulare,0.0
2013-07,Tulare,0.49
2013-08,Tulare,0.42
2013-09,Tulare,0.11
2013-10,Tulare,0.46
2013-11,Tulare,0.68
2013-12,Tulare,0.6
2014-01,Tulare,0.59
2014-02,Tulare,2.18
2014-03,Tulare,2.37
2014-04,Tulare,1.55
2014-05,Tulare,0.57
2014-06,Tulare,0.0
2014-07,Tulare,0.22
2014-08,Tulare,0.36
2014-09,Tulare,0.31
2014-10,Tulare,0.06
2014-11,Tulare,1.55
2014-12,Tulare,4.71
2015-01,Tulare,0.47
2015-02,Tulare,2.29
2015-03,Tulare,0.43
2015-04,Tulare,0.87
2015-05,Tulare,1.76
2015-06,Tulare,0.09
2015-07,Tulare,1.04
2015-08,Tulare,0.0
2015-09,Tulare,0.12
2015-10,Tulare,2.45
2015-11,Tulare,2.41
2015-12,Tulare,3.34
2016-01,Tulare,4.99
2016-02,Tulare,1.95
2016-03,Tulare,3.17
2016-04,Tulare,1.75
2016-05,Tulare,0.68
2016-06,Tulare,0.15
2016-07,Tulare,0.0
2016-08,Tulare,0.03
2016-09,Tulare,0.0
2016-10,Tulare,1.29
2016-11,Tulare,1.07
2016-12,Tulare,4.65
2017-01,Tulare,12.91
2017-02,Tulare,7.37
2017-03,Tulare,1.63
2017-04,Tulare,2.35
2017-05,Tulare,0.56
2017-06,Tulare,0.14
2017-07,Tulare,0.02
2017-08,Tulare,0.33
2017-09,Tulare,0.58
2017-10,Tulare,0.05
2017-11,Tulare,1.28
2017-12,Tulare,0.11
2018-01,Tulare,1.92
2018-02,Tulare,0.77
2018-03,Tulare,7.32
2018-04,Tulare,1.62
2018-05,Tulare,0.37
2018-06,Tulare,0.0
2018-07,Tulare,0.28
2018-08,Tulare,0.0
2018-09,Tulare,0.0
2018-10,Tulare,0.71
2018-11,Tulare,2.16
2018-12,Tulare,1.2
2019-01,Tulare,4.55
2019-02,Tulare,8.13
2019-03,Tulare,6.08
2019-04,Tulare,0.84
2019-05,Tulare,3.31
2019-06,Tulare,0.14
2019-07,Tulare,0.06
2019-08,Tulare,0.0
2019-09,Tulare,0.02
2019-10,Tulare,0.0
2019-11,Tulare,2.35
2019-12,Tulare,4.05
2020-01,Tulare,0.8
2020-02,Tulare,0.35
2020-03,Tulare,3.89
2020-04,Tulare,3.74
2020-05,Tulare,0.75
2020-06,Tulare,0.04
2020-07,Tulare,0.0
2020-08,Tulare,0.0
2020-09,Tulare,0.0
2020-10,Tulare,0.0
2020-11,Tulare,0.67
2020-12,Tulare,1.37
2021-01,Tulare,3.06
2021-02,Tulare,0.65
2021-03,Tulare,1.81
2021-04,Tulare,0.29
2021-05,Tulare,0.08
2021-06,Tulare,0.0
2021-07,Tulare,0.14
2021-08,Tulare,0.0
2021-09,Tulare,0.04
2021-10,Tulare,2.76
2013-01,Tuolumne,1.28
2013-02,Tuolumne,0.76
2013-03,Tuolumne,2.68
2013-04,Tuolumne,1.69
2013-05,Tuolumne,1.19
2013-06,Tuolumne,0.39
2013-07,Tuolumne,0.23
2013-08,Tuolumne,0.1
2013-09,Tuolumne,0.74
2013-10,Tuolumne,0.91
2013-11,Tuolumne,1.21
2013-12,Tuolumne,1.46
2014-01,Tuolumne,2.22
2014-02,Tuolumne,7.45
2014-03,Tuolumne,4.75
2014-04,Tuolumne,2.9
2014-05,Tuolumne,1.05
2014-06,Tuolumne,0.1
2014-07,Tuolumne,0.82
2014-08,Tuolumne,0.35
2014-09,Tuolumne,0.96
2014-10,Tuolumne,0.35
2014-11,Tuolumne,3.43
2014-12,Tuolumne,6.04
2015-01,Tuolumne,0.14
2015-02,Tuolumne,5.12
2015-03,Tuolumne,0.68
2015-04,Tuolumne,3.29
2015-05,Tuolumne,2.7
2015-06,Tuolumne,0.71
2015-07,Tuolumne,0.93
2015-08,Tuolumne,0.09
2015-09,Tuolumne,0.18
2015-10,Tuolumne,2.34
2015-11,Tuolumne,5.17
2015-12,Tuolumne,8.66
2016-01,Tuolumne,9.76
2016-02,Tuolumne,1.84
2016-03,Tuolumne,8.84
2016-04,Tuolumne,3.61
2016-05,Tuolumne,1.43
2016-06,Tuolumne,0.2
2016-07,Tuolumne,0.04
2016-08,Tuolumne,0.02
2016-09,Tuolumne,0.17
2016-10,Tuolumne,8.02
2016-11,Tuolumne,2.88
2016-12,Tuolumne,8.33
2017-01,Tuolumne,22.84
2017-02,Tuolumne,17.66
2017-03,Tuolumne,5.39
2017-04,Tuolumne,7.64
2017-05,Tuolumne,0.89
2017-06,Tuolumne,0.42
2017-07,Tuolumne,0.01
2017-08,Tuolumne,0.56
2017-09,Tuolumne,1.26
2017-10,Tuolumne,0.61
2017-11,Tuolumne,6.87
2017-12,Tuolumne,0.43
2018-01,Tuolumne,4.59
2018-02,Tuolumne,1.07
2018-03,Tuolumne,15.31
2018-04,Tuolumne,4.33
2018-05,Tuolumne,0.91
2018-06,Tuolumne,0.0
2018-07,Tuolumne,0.23
2018-08,Tuolumne,0.06
2018-09,Tuolumne,0.09
2018-10,Tuolumne,0.79
2018-11,Tuolumne,7.35
2018-12,Tuolumne,2.67
2019-01,Tuolumne,8.22
2019-02,Tuolumne,16.31
2019-03,Tuolumne,8.2
2019-04,Tuolumne,1.64
2019-05,Tuolumne,5.66
2019-06,Tuolumne,0.28
2019-07,Tuolumne,0.23
2019-08,Tuolumne,0.0
2019-09,Tuolumne,0.57
2019-10,Tuolumne,0.02
2019-11,Tuolumne,2.23
2019-12,Tuolumne,8.76
2020-01,Tuolumne,1.91
2020-02,Tuolumne,0.12
2020-03,Tuolumne,5.88
2020-04,Tuolumne,4.14
2020-05,Tuolumne,2.32
2020-06,Tuolumne,0.27
2020-07,Tuolumne,0.12
2020-08,Tuolumne,0.13
2020-09,Tuolumne,0.17
2020-10,Tuolumne,0.03
2020-11,Tuolumne,2.34
2020-12,Tuolumne,3.64
2021-01,Tuolumne,7.48
